source_figure,source_panel,source_file,grain,plot_role,row_order,metric_order,metric,metric_label,value,value_pct,ci95_low_pct,ci95_high_pct,ci95_halfwidth_pct,full_pass,denominator,count_label,n_points,runs,suite,suite_label,family,family_label,tier,tier_label,model_tier,model_group,model,model_label,model_order,input_source,denominator_policy,data_scope,notes
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.444,44.4,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.565,56.49999999999999,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.5912280701754385,59.122807017543856,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.671784527606896,67.1784527606896,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.4539999999999999,45.39999999999999,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.519,51.9,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.271,27.1,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.408,40.8,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.492,49.2,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.5479999999999999,54.79999999999999,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.231,23.1,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.376,37.6,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,A,Tier A Consumer,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.473,47.3,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.612,61.199999999999996,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.381,38.1,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.46,46.0,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.079,7.9,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.242,24.2,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.307,30.7,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.408,40.8,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.425,42.5,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.5,50.0,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.306,30.599999999999998,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.462,46.2,,,,,30.0,,,30.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.257,25.7,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,C,Tier C Regulated,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.341,34.1,,,,,30.0,,,30.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,C,Tier C Regulated,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.325,32.5,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.432,43.2,,,,,30.0,,,30.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.107,10.7,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.327,32.7,,,,,30.0,,,30.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.423,42.3,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,3,stepwise_mean,Step-level progress,0.486,48.6,,,,,30.0,,,30.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model_group,small_point,1,2,formal_mean,Scenario-level conformance,0.41,41.0,,,,,30.0,,,30.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,C,Tier C Regulated,T,Turbo,,,,,planned denominator per family-tier-model group is at least 30,all latest family-tier model-group rollups,
